kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60;
16.3;0000-2400;;IND;VTX1 Indian Navy;;SAs;v;1;;
16.4;0000-2400;;NOR;JXN Noviken Sub comms;;NAO;no;1;;[0923]
17;0000-2400;;IND;VTX2 Indian Navy;;SAs;v;1;;
18.1;0000-2400;;RUS;RDL Russian Navy;-CW;RUS;xx;1;;[1219]
18.2;0000-2400;;IND;VTX3 Indian Navy;;SAs;v;1;;
19.2;0000-2400;;IND;VTX4 Indian Navy;;SAs;v;1;;
19.58;0000-2400;;G;GBZ Anthorn;;NAO;an;1;;[0923]
20.5;0741-0747;;BLR;RJH69 Molodechno;-TS;EEu;mo;1;;[0120]
20.5;0441-0447;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
20.5;1041-1047;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
20.5;1131-1141;;RUS;RJH63 Krasnodar;-TS;EEu;kd;1;;[0120]
20.5;0941-0947;;RUS;RJH77 Arkhangelsk;-TS;EEu;ak;1;;[0120]
20.5;0841-0847;;RUS;RJH99 Nizhni Novgorod;-TS;EEu;nn;1;;[0120]
23;0735-0741;;BLR;RJH69 Molodechno;-TS;EEu;mo;1;;[0120]
23;0435-0441;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
23;1035-1041;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
23;1126-1131;;RUS;RJH63 Krasnodar;-TS;EEu;kd;1;;[0120]
23;0935-0941;;RUS;RJH77 Arkhangelsk;-TS;EEu;ak;1;;[0120]
23;0835-0841;;RUS;RJH99 Nizhni Novgorod;-TS;EEu;nn;1;;[0120]
25;0700-0725;;BLR;RJH69 Molodechno;-TS;EEu;mo;1;;[0120]
25;0400-0425;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
25;1000-1025;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
25;1100-1120;;RUS;RJH63 Krasnodar;-TS;EEu;kd;1;;[0120]
25;0900-0925;;RUS;RJH77 Arkhangelsk;-TS;EEu;ak;1;;[0120]
25;0800-0825;;RUS;RJH99 Nizhni Novgorod;-TS;EEu;nn;1;;[0120]
25.1;0725-0730;;BLR;RJH69 Molodechno;-TS;EEu;mo;1;;[0120]
25.1;0425-0430;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
25.1;1025-1030;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
25.1;1120-1123;;RUS;RJH63 Krasnodar;-TS;EEu;kd;1;;[0120]
25.1;0925-0930;;RUS;RJH77 Arkhangelsk;-TS;EEu;ak;1;;[0120]
25.1;0825-0830;;RUS;RJH99 Nizhni Novgorod;-TS;EEu;nn;1;;[0120]
25.5;0730-0735;;BLR;RJH69 Molodechno;-TS;EEu;mo;1;;[0120]
25.5;0430-0435;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
25.5;1030-1035;;KGZ;RJH66 Bishkek;-TS;CAs;bk;1;;[0120]
25.5;1123-1126;;RUS;RJH63 Krasnodar;-TS;EEu;kd;1;;[0120]
25.5;0930-0935;;RUS;RJH77 Arkhangelsk;-TS;EEu;ak;1;;[0120]
25.5;0830-0835;;RUS;RJH99 Nizhni Novgorod;-TS;EEu;nn;1;;[0120]
27.3;0000-2400;;RUS;RDL Russian Navy;-CW;EEu;/BLR-mo;1;;[1019]
37.5;0000-2400;;ISL;TFK US Navy Grindavik;;NEu;g;1;;[1218]
40;0000-2400;;J;JJY (ID x15,x45);-TS;FE;o;1;;[0126]
60;0000-2400;;G;MSF Time from NPL;-TS;Eu;an;1;;[1123]
60;0000-2400;;J;JJY (ID x15,x45);-TS;FE;h;1;;[0122]
60;0000-2400;;USA;WWVB Colorado;-TS;USA;ff;1;;[0519]
66.66;0000-2400;;RUS;RBU Time Signal;-TS;EEu;t;1;;[0524]
68.5;0000-2100;;CHN;BPC Time Signal;-TS;FE;sq;1;;[0122]
77.5;0000-2400;;D;DCF77 Mainflingen;-TS;Eu;mf;1;;[1123]
100;0000-2400;;CHN;BPL Time Signal;-TS;FE;p;1;;[0519]
128.9;0000-2400;;D;EFR Teleswitch;;CEu;mf;1;;[1123]
135.4;0000-2400;;HNG;EFR Teleswitch;;CEu;lh;1;;[1123]
138.8;0000-2400;;D;EFR Teleswitch;;CEu;bu;1;;[1123]
147.3;0000-2400;;D;DWD 2 Pinneberg RTTY;E;Eu;pi;1;;[0326]
531;0450-1330;;ALG;R.Algiers Int.;A,F;NAf;fk;1;;
531;1330-1400;;ALG;R.Algiers Int.;E;NAf;fk;1;;
531;1400-1430;;ALG;R.Algiers Int.;S;NAf;fk;1;;
531;1430-1600;;ALG;R.Algiers Int.;A;NAf;fk;1;;
531;1600-1630;;ALG;R.Algiers Int.;F;NAf;fk;1;;
531;1630-1700;;ALG;R.Algiers Int.;A;NAf;fk;1;;
531;1700-1730;;ALG;R.Algiers Int.;F;NAf;fk;1;;
531;1730-1900;;ALG;R.Algiers Int.;A;NAf;fk;1;;
531;1900-1930;;ALG;R.Algiers Int.;E;NAf;fk;1;;[1124]
531;1930-2000;;ALG;R.Algiers Int.;S;NAf;fk;1;;[1124]
531;2000-2200;;ALG;R.Algiers Int.;A;NAf;fk;1;;
531;2200-2300;;ALG;R.Algiers Int.;F;NAf;fk;1;;
531;2300-2315;;ALG;R.Algiers Int.;E;NAf;fk;1;;[0126]
531;2315-2330;;ALG;R.Algiers Int.;S;NAf;fk;1;;
531;2330-0450;;ALG;R.Algiers Int.;A,F;NAf;fk;1;;
549;0000-0900;;CHN;CNR5 Cross-Strait Radio;M;TWN;pt;1;;
549;0900-1000;;CHN;CNR5 Cross-Strait Radio;M;TWN;pt;1;;
549;1000-1705;;CHN;CNR5 Cross-Strait Radio;M;TWN;pt;1;;
549;2055-2300;;CHN;CNR5 Cross-Strait Radio;M;TWN;pt;1;;
549;2300-2400;;CHN;CNR5 Cross-Strait Radio;M;TWN;pt;1;;
576;0450-1330;;ALG;R.Algiers Int.;A,F;NAf;b;1;;
576;1330-1400;;ALG;R.Algiers Int.;E;NAf;b;1;;
576;1400-1430;;ALG;R.Algiers Int.;S;NAf;b;1;;
576;1430-1600;;ALG;R.Algiers Int.;A;NAf;b;1;;
576;1600-1630;;ALG;R.Algiers Int.;F;NAf;b;1;;
576;1630-1700;;ALG;R.Algiers Int.;A;NAf;b;1;;
576;1700-1730;;ALG;R.Algiers Int.;F;NAf;b;1;;
576;1730-1900;;ALG;R.Algiers Int.;A;NAf;b;1;;
576;1900-1930;;ALG;R.Algiers Int.;E;NAf;b;1;;
576;1930-2000;;ALG;R.Algiers Int.;S;NAf;b;1;;
576;2000-2200;;ALG;R.Algiers Int.;A;NAf;b;1;;
576;2200-2300;;ALG;R.Algiers Int.;F;NAf;b;1;;
576;2300-2315;;ALG;R.Algiers Int.;E;NAf;b;1;;
576;2315-2330;;ALG;R.Algiers Int.;S;NAf;b;1;;
576;2330-0450;;ALG;R.Algiers Int.;A,F;NAf;b;1;;
576;0000-2400;;IRN;IRIB Voice of I.R.Iran;A;ME;mh;1;;
594;0030-0900;;IND;AIR Akashvani Ext.Sce;BE;BGD;ko;1;;
594;1000-1515;;IND;AIR Akashvani Ext.Sce;BE;BGD;ko;1;;
594;1515-1530;;IND;AIR Akashvani Ext.Sce;HI;BGD;ko;1;;
594;1530-1545;;IND;AIR Akashvani Ext.Sce;E;BGD;ko;1;;
594;1545-1830;;IND;AIR Akashvani Ext.Sce;BE;BGD;ko;1;;
603;0000-0100;;CHN;China Radio Int.;VN;SEA;d;1;;
603;0400-0600;;CHN;China Radio Int.;VN;SEA;d;1;;
603;1100-1200;;CHN;China Radio Int.;CA;SEA;d;1;;
603;1200-1300;;CHN;China Radio Int.;VN;SEA;d;1;;[0420]
603;1300-1400;;CHN;China Radio Int.;VN;SEA;d;1;;
603;1400-1500;;CHN;China Radio Int.;VN;SEA;d;1;;
603;1500-1600;;CHN;China Radio Int.;VN;SEA;d;1;;
603;1600-1700;;CHN;China Radio Int.;VN;SEA;d;1;;
603;2300-2400;;CHN;China Radio Int.;VN;SEA;d;1;;
603;1100-1200;Mo-Sa;ROU;Radio Bukarest;D;ROU;;2;;
612;0420-1520;;IRN;IRIB Voice of I.R.Iran;A;ME;q;1;;
612;1700-1715;Fr-Su;USA;Trans World Radio;KZ;CAs;/KGZ;1;;[0324]
612;1700-1730;Mo-Th;USA;Trans World Radio;;CAs;/KGZ;1;;
612;1715-1730;Fr-Su;USA;Trans World Radio;KG;CAs;/KGZ;1;;
621;0700-0900;;KRE;Voice of Korea;J;J;c;1;;
621;0900-1300;;KRE;Voice of Korea;J;J;c;1;;
621;2000-2050;;KRE;Voice of Korea KCBS;K;FE;c;1;;
621;2100-2400;;KRE;Voice of Korea;J;J;c;1;;
630;1000-1100;;ROU;Radio Temeswar;D;ROU;;2;;[1124]
639;0600-0700;;G;BBC;E;ME;/CYP;1;;
639;0700-0730;;G;BBC;A;ME;/CYP;1;;
639;1300-1400;;G;BBC;A;ME;/CYP;1;;
639;1400-1430;Mo-Fr;G;BBC;A;ME;/CYP;1;;
639;1400-1430;SaSu;G;BBC;E;ME;/CYP;1;;
639;1430-1500;;G;BBC;E;ME;/CYP;1;;
639;1500-1530;;G;BBC;A;ME;/CYP;1;;
639;1530-1700;;G;BBC;E;ME;/CYP;1;;
639;1700-1730;;G;BBC;A;ME;/CYP;1;;
639;1730-1800;;G;BBC;E;ME;/CYP;1;;
639;1800-1900;;G;BBC;A;ME;/CYP;1;;
639;1900-1930;Mo-Fr;G;BBC;A;ME;/CYP;1;;[0925]
639;1900-1930;SaSu;G;BBC;E;ME;/CYP;1;;
639;0420-0520;;IRN;IRIB Voice of I.R.Iran;KU;ME;bb;1;;
639;1320-1420;;IRN;IRIB Voice of I.R.Iran;KU;ME;bb;1;;
639;1420-1620;;IRN;IRIB Voice of I.R.Iran;KU;ME;bb;1;;
639;1820-1920;;IRN;IRIB Voice of I.R.Iran;TU;ME;bb;1;;
684;0000-0100;;CHN;China National Radio 6;AM;TWN;pt;1;;
684;0100-0200;;CHN;China National Radio 6;AM;TWN;pt;1;;
684;0200-0500;;CHN;China National Radio 6;AM;TWN;pt;1;;
684;0500-0600;;CHN;China National Radio 6;HK;TWN;pt;1;;
684;0600-0900;Th-Tu;CHN;China National Radio 6;HK;TWN;pt;1;;
684;0900-1100;;CHN;China National Radio 6;HK;TWN;pt;1;;
684;1100-1200;;CHN;China National Radio 6;M;TWN;pt;1;;
684;1200-1605;;CHN;China National Radio 6;M;TWN;pt;1;;
684;2155-2400;;CHN;China National Radio 6;AM;TWN;pt;1;;
684;0000-0100;;CHN;China Radio Int.;KH;SEA;d;1;;
684;0400-0600;;CHN;China Radio Int.;VN;SEA;d;1;;
684;1030-1130;;CHN;China Radio Int.;KH;SEA;d;1;;
684;1200-1300;;CHN;China Radio Int.;E;SEA;d;1;;
684;1300-1400;;CHN;China Radio Int.;VN;SEA;d;1;;
684;1400-1500;;CHN;China Radio Int.;KH;SEA;d;1;;
684;1500-1600;;CHN;China Radio Int.;VN;SEA;d;1;;
684;1600-1700;;CHN;China Radio Int.;VN;SEA;d;1;;
684;2300-2400;;CHN;China Radio Int.;KH;SEA;d;1;;
690;0000-2400;;B;Rádio Clube do Pará;P;B;be;1;;
693;1900-1930;;ALG;R.Algiers Int.;E;NAf;r;1;;
693;1930-2000;;ALG;R.Algiers Int.;S;NAf;r;1;;
693;2000-2200;;ALG;R.Algiers Int.;A;NAf;r;1;;
693;2200-2300;;ALG;R.Algiers Int.;F;NAf;r;1;;
700;0000-2400;;USA;WLW Cincinnati, OH;E;USA;ci;1;;
702;1630-1700;;G;BBC;FS;IRN;/OMA-a;1;;
702;1800-1830;;G;BBC;FS;IRN;/OMA-a;1;;
702;0050-0520;;IRN;IRIB Voice of I.R.Iran;AZ;Cau;ki;1;;
702;0520-0920;;IRN;IRIB Voice of I.R.Iran;TU;ME;ki;1;;
702;0920-1020;;IRN;IRIB Voice of I.R.Iran;TAL;Cau;ki;1;;
702;1420-1650;;IRN;IRIB Voice of I.R.Iran;AZ;Cau;ki;1;;
702;1720-1820;;IRN;IRIB Voice of I.R.Iran;TAL;Cau;ki;1;;
702;1820-1920;;IRN;IRIB Voice of I.R.Iran;TU;ME;ki;1;;
702;1820-1920;;IRN;IRIB Voice of I.R.Iran;D;ME;ki;1;;
702;1920-2020;;IRN;IRIB Voice of I.R.Iran;AR;Cau;ki;1;;
720;0600-0630;;G;BBC;A;ME;/CYP;1;;
720;0630-0700;;G;BBC;E;ME;/CYP;1;;
720;0700-0730;;G;BBC;A;ME;/CYP;1;;
720;1300-1400;;G;BBC;A;ME;/CYP;1;;
720;1400-1430;Mo-Fr;G;BBC;A;ME;/CYP;1;;
720;1400-1430;SaSu;G;BBC;E;ME;/CYP;1;;
720;1430-1500;;G;BBC;E;ME;/CYP;1;;
720;1500-1530;;G;BBC;A;ME;/CYP;1;;
720;1530-1630;;G;BBC;E;ME;/CYP;1;;
720;1630-1700;;G;BBC;FS;IRN;/CYP;1;;
720;1700-1730;;G;BBC;A;ME;/CYP;1;;
720;1730-1800;;G;BBC;E;ME;/CYP;1;;
720;1800-1830;;G;BBC;FS;IRN;/CYP;1;;
720;1830-1900;;G;BBC;A;ME;/CYP;1;;
720;1900-1930;Mo-Fr;G;BBC;A;ME;/CYP;1;;[0925]
720;1900-1930;SaSu;G;BBC;E;ME;/CYP;1;;
720;0050-0220;;IRN;IRIB Voice of I.R.Iran;TJ;CAs;t;1;;
720;0220-0320;;IRN;IRIB Voice of I.R.Iran;DR;AFG;t;1;;
720;0320-1520;;IRN;IRIB Voice of I.R.Iran;DR;AFG;t;1;;
720;1520-1720;;IRN;IRIB Voice of I.R.Iran;TJ;CAs;t;1;;
765;0000-0900;;CHN;CNR5 Cross-Strait Radio;M;TWN;f;1;;
765;0900-1000;;CHN;CNR5 Cross-Strait Radio;M;TWN;f;1;;
765;1000-1705;;CHN;CNR5 Cross-Strait Radio;M;TWN;f;1;;
765;2055-2300;;CHN;CNR5 Cross-Strait Radio;M;TWN;f;1;;[0324]
765;2300-2400;;CHN;CNR5 Cross-Strait Radio;M;TWN;f;1;;
765;0120-0220;;IRN;IRIB Voice of I.R.Iran;UR;SAs;c;1;;
765;0220-1250;;IRN;IRIB Voice of I.R.Iran;A;ME;c;1;;
765;1250-1420;;IRN;IRIB Voice of I.R.Iran;UR;SAs;c;1;;
765;1420-1520;;IRN;IRIB Voice of I.R.Iran;HI;SAs;c;1;;
765;1520-1620;;IRN;IRIB Voice of I.R.Iran;UR;SAs;c;1;;
765;1620-0120;;IRN;IRIB Voice of I.R.Iran;A;ME;c;1;;
783;1900-1930;;ALG;R.Algiers Int.;E;NAf;r;1;;
783;1930-2000;;ALG;R.Algiers Int.;S;NAf;r;1;;
783;2000-2200;;ALG;R.Algiers Int.;A;NAf;r;1;;
783;2200-2300;;ALG;R.Algiers Int.;F;NAf;r;1;;
800;0000-0230;;USA;Trans World Radio;S;CUB;/BES;1;;[1218]
800;0230-0330;Tu-Sa;USA;Trans World Radio;S;CUB;/BES;1;;[0319]
800;0830-0945;;USA;Trans World Radio;P;SAm;/BES;1;;
800;0945-1000;Sa;USA;Trans World Radio;MX;SAm;/BES;1;;
800;0945-1000;Su-Fr;USA;Trans World Radio;P;SAm;/BES;1;;
800;1000-1130;;USA;Trans World Radio;S;Car;/BES;1;;
800;2330-2400;;USA;Trans World Radio;E;Car;/BES;1;;
801;0258-2100;;ETH;Amhara State Radio;AH;EAf;b;1;;
837;0253-2000;;ETH;Radio Oromiya;OO;EAf;r;1;;[0325]
864;2000-2300;;CLA;Iran International TV;FS;IRN;/BUL-s;1;;[0426]
864;1630-1700;;CLA;Radio Iran Azad;FS;IRN;/ARM;1;;
873;0355-0943;;CHN;China Huayi BC;M;TWN;f;1;;[0824]
873;0943-1200;;CHN;China Huayi BC;M;TWN;f;1;;[0824]
873;0130-0330;;CLN;Sri Lanka BC;TAM;SAs;p;1;;
873;0600-0800;;HNG;Nemzetiségi Rádió;HR;HNG;lh;2;;
873;0600-0800;;HNG;Nemzetiségi Rádió;HR;HNG;p;2;;
873;0800-1000;;HNG;Nemzetiségi Rádió;D;HNG;lh;2;;[1218]
873;0800-1000;;HNG;Nemzetiségi Rádió;D;HNG;p;2;;
873;1100-1130;Sa;HNG;Nemzetiségi Rádió;AR;HNG;lh;2;;
873;1100-1130;Sa;HNG;Nemzetiségi Rádió;AR;HNG;p;2;;
873;1100-1130;We;HNG;Nemzetiségi Rádió;BU;HNG;lh;2;;
873;1100-1130;We;HNG;Nemzetiségi Rádió;BU;HNG;p;2;;
873;1100-1130;Th;HNG;Nemzetiségi Rádió;GR;HNG;lh;2;;[0221]
873;1100-1130;Th;HNG;Nemzetiségi Rádió;GR;HNG;p;2;;
873;1100-1130;Tu;HNG;Nemzetiségi Rádió;RU;HNG;lh;2;;
873;1100-1130;Tu;HNG;Nemzetiségi Rádió;RU;HNG;p;2;;
873;1100-1130;Mo;HNG;Nemzetiségi Rádió;SV;HNG;lh;2;;
873;1100-1130;Mo;HNG;Nemzetiségi Rádió;SV;HNG;p;2;;
873;1100-1130;Fr;HNG;Nemzetiségi Rádió;UK;HNG;lh;2;;
873;1100-1130;Fr;HNG;Nemzetiségi Rádió;UK;HNG;p;2;;
873;1130-1200;Sa;HNG;Nemzetiségi Rádió;PO;HNG;lh;2;;
873;1130-1200;Sa;HNG;Nemzetiségi Rádió;PO;HNG;p;2;;
873;2000-2200;irr;HNG;Nemzetiségi Rádió;D;HNG;lh;2;;[1018]
873;2000-2200;irr;HNG;Nemzetiségi Rádió;D;HNG;p;2;;
880;0000-2400;;B;Rádio Inconfidência;P;B;c;1;;[0526]
882;0000-0015;Su;IND;Trans World Radio;BNJ;SAs;/CLN-p;1;;
882;0000-0015;We;IND;Trans World Radio;HI;SAs;/CLN-p;1;;
882;0000-0015;Fr;IND;Trans World Radio;MAR;SAs;/CLN-p;1;;
882;0000-0015;Tu;IND;Trans World Radio;SRA;SAs;/CLN-p;1;;
882;0000-0015;Th;IND;Trans World Radio;TEL;SAs;/CLN-p;1;;
882;0000-0030;Mo;IND;Trans World Radio;MAL;SAs;/CLN-p;1;;
882;0000-0030;Sa;IND;Trans World Radio;OR;SAs;/CLN-p;1;;
882;0015-0030;Tu;IND;Trans World Radio;CHG;SAs;/CLN-p;1;;
882;0015-0030;We;IND;Trans World Radio;GON;SAs;/CLN-p;1;;
882;0015-0030;Th;IND;Trans World Radio;HI;SAs;/CLN-p;1;;
882;0015-0030;Su;IND;Trans World Radio;TUL;SAs;/CLN-p;1;;
882;0015-0045;Fr;IND;Trans World Radio;MAR;SAs;/CLN-p;1;;
882;0030-0045;We;IND;Trans World Radio;GM;SAs;/CLN-p;1;;
882;0030-0045;Tu;IND;Trans World Radio;KON;SAs;/CLN-p;1;;
882;0030-0045;Th;IND;Trans World Radio;KOY;SAs;/CLN-p;1;;
882;0030-0045;Mo;IND;Trans World Radio;KUI;SAs;/CLN-p;1;;
882;0030-0100;Su;IND;Trans World Radio;GU;SAs;/CLN-p;1;;
882;0030-0100;Sa;IND;Trans World Radio;OR;SAs;/CLN-p;1;;
882;0045-0100;Mo-Fr;IND;Trans World Radio;E;SAs;/CLN-p;1;;
882;1445-1500;Fr-Sa;IND;Trans World Radio;E;SAs;/CLN-p;1;;
882;1445-1500;Th;IND;Trans World Radio;OR;SAs;/CLN-p;1;;
882;1445-1500;Su-Tu;IND;Trans World Radio;TAM;SAs;/CLN-p;1;;
882;1445-1500;We;IND;Trans World Radio;TEL;SAs;/CLN-p;1;;
882;1500-1545;;IND;Trans World Radio;E;SAs;/CLN-p;1;;
891;0450-1330;;ALG;R.Algiers Int.;A,F;NAf;of;1;;
891;1330-1400;;ALG;R.Algiers Int.;E;NAf;of;1;;
891;1400-1430;;ALG;R.Algiers Int.;S;NAf;of;1;;
891;1430-1600;;ALG;R.Algiers Int.;A;NAf;of;1;;
891;1600-1630;;ALG;R.Algiers Int.;F;NAf;of;1;;
891;1630-1700;;ALG;R.Algiers Int.;A;NAf;of;1;;
891;1700-1730;;ALG;R.Algiers Int.;F;NAf;of;1;;
891;1730-1900;;ALG;R.Algiers Int.;A;NAf;of;1;;
891;1900-1930;;ALG;R.Algiers Int.;E;NAf;of;1;;
891;1930-2000;;ALG;R.Algiers Int.;S;NAf;of;1;;
891;2000-2200;;ALG;R.Algiers Int.;A;NAf;of;1;;
891;2200-2300;;ALG;R.Algiers Int.;F;NAf;of;1;;
891;2300-2315;;ALG;R.Algiers Int.;E;NAf;of;1;;
891;2315-2330;;ALG;R.Algiers Int.;S;NAf;of;1;;
891;2330-0450;;ALG;R.Algiers Int.;A,F;NAf;of;1;;
900;0200-0300;;CHN;China Radio Int.;BR;SEA;de;1;;
900;0700-0800;;CHN;China Radio Int.;BR;SEA;de;1;;
900;1400-1500;;CHN;China Radio Int.;BR;SEA;de;1;;
909;1100-1200;Mo-Sa;ROU;Radio Bukarest;D;ROU;;2;;[1218]
927;1900-1930;;ALG;R.Algiers Int.;E;NAf;tm;1;;
927;1930-2000;;ALG;R.Algiers Int.;S;NAf;tm;1;;
927;2000-2200;;ALG;R.Algiers Int.;A;NAf;tm;1;;
927;2200-2300;;ALG;R.Algiers Int.;F;NAf;tm;1;;
963;1100-1200;;CHN;China Radio Int.;R;FE;hd;1;;
963;1200-1300;;CHN;China Radio Int.;R;FE;hd;1;;
963;1300-1400;;CHN;China Radio Int.;R;FE;hd;1;;
963;1400-1500;;CHN;China Radio Int.;R;FE;hd;1;;
963;1500-1600;;CHN;China Radio Int.;R;FE;hd;1;;
963;0500-0903;;TUN;Radio Tunis Chaine Int.;F;TUN;;1;;
963;0903-1000;;TUN;Radio Tunis Chaine Int.;D;TUN;;1;;
963;1000-1303;;TUN;Radio Tunis Chaine Int.;F;TUN;;1;;
963;1303-1400;;TUN;Radio Tunis Chaine Int.;E;TUN;;1;;
963;1400-1403;;TUN;Radio Tunis Chaine Int.;F;TUN;;1;;
963;1403-1500;;TUN;Radio Tunis Chaine Int.;I;TUN;;1;;
963;1500-1817;;TUN;Radio Tunis Chaine Int.;F;TUN;;1;;[0924]
963;1817-1900;;TUN;Radio Tunis Chaine Int.;D;TUN;;1;;[0925]
963;1903-2000;;TUN;Radio Tunis Chaine Int.;S;TUN;;1;;[0825]
963;2000-0100;;TUN;Radio Tunis Chaine Int.;F;TUN;;1;;[1223]
972;0350-1400;;KOR;KBS Hanminjok;K;FE;d;1;;[1218]
972;1400-2400;;KOR;KBS Hanminjok;K;FE;d;1;;[0326]
972;1630-1700;;USA;VoA Radio Ashna;PS;AFG;/TJK;1;;
980;0150-0155;Tu-Sa;B;Rádio Nacional Amazônia;E;B;b;1;;
980;0155-0200;Tu-Sa;B;Rádio Nacional Amazônia;S;B;b;1;;
980;0625-0207;;B;Rádio Nacional Amazônia;P;B;b;1;;[0626]
980;0750-0755;Mo-Fr;B;Rádio Nacional Amazônia;E;B;b;1;;
980;0755-0800;Mo-Fr;B;Rádio Nacional Amazônia;S;B;b;1;;
980;1020-1025;Mo-Fr;B;Rádio Nacional Amazônia;E;B;b;1;;
980;1025-1030;Mo-Fr;B;Rádio Nacional Amazônia;S;B;b;1;;
999;1100-1500;;RUS;Radio Rossii;R;EEu;/MDA;1;;
1010;0000-2400;;CAN;CFRX Toronto, CFRB 1010;E;NAm;t;1;;[0523]
1017;1000-1100;;CHN;China National Radio 8;K;CHN;cc;1;;
1017;1100-1300;;CHN;China Radio Int.;K;FE;cc;1;;
1017;1300-1400;;CHN;China Radio Int.;K;FE;cc;1;;
1017;1400-1500;;CHN;China Radio Int.;K;FE;cc;1;;[1218]
1017;1500-1600;;CHN;China Radio Int.;K;FE;cc;1;;
1017;2100-2300;;CHN;China Radio Int.;K;FE;cc;1;;
1035;0253-2000;;ETH;Radio Oromiya;OO;EAf;ad;1;;[0325]
1044;1100-1300;;CHN;China Radio Int.;J;FE;ch;1;;
1044;1300-1400;;CHN;China Radio Int.;J;FE;ch;1;;
1044;1400-1500;;CHN;China Radio Int.;J;FE;ch;1;;
1044;1500-1600;;CHN;China Radio Int.;J;FE;ch;1;;
1053;0253-2000;;ETH;Radio Oromiya;OO;EAf;n;1;;
1060;1200-2200;;MEX;Radio Educación;S;CAm;e;1;;
1060;2200-1200;;MEX;Radio Educación;S;CAm;e;1;;[1124]
1071;0100-0130;;IND;AIR Akashvani Ext.Sce;SD;PAK;j;1;;
1071;0400-0745;;IND;AIR Akashvani Ext.Sce;UR;PAK;j;1;;
1071;0930-1130;;IND;AIR Akashvani Ext.Sce;UR;PAK;j;1;;
1071;1130-1200;;IND;AIR Akashvani Ext.Sce;SIR;PAK;j;1;;
1071;1200-1330;;IND;AIR Akashvani Ext.Sce;PJ;PAK;j;1;;
1071;1545-1930;;IND;AIR Akashvani Ext.Sce;UR;PAK;j;1;;[0424]
1071;2330-0100;;IND;AIR Akashvani Ext.Sce;PJ;PAK;j;1;;
1071;0400-0430;;VTN;Voice of Vietnam;E;SEA;pd;1;;
1071;1000-1030;;VTN;Voice of Vietnam;E;SEA;pd;1;;
1071;0430-0500;;VTN;Voice of Vietnam;M;SEA;pd;1;;
1071;1030-1100;;VTN;Voice of Vietnam;M;SEA;pd;1;;
1071;2145-1700;;VTN;Voice of Vietnam 1;VN;SEA;pd;1;;
1080;1130-1230;;CHN;China Radio Int.;T;SEA;xw;1;;
1080;1230-1330;;CHN;China Radio Int.;LAO;SEA;xw;1;;
1080;1330-1430;;CHN;China Radio Int.;T;SEA;xw;1;;
1080;1430-1530;;CHN;China Radio Int.;LAO;SEA;xw;1;;
1080;1600-1700;;CHN;China Radio Int.;E;SEA;xw;1;;
1080;1700-1800;;CHN;China Radio Int.;E;SEA;xw;1;;[0424]
1080;0255-2101;;ETH;Fana Broadcasting Corp.;AH;EAf;a;1;;[0325]
1089;1900-1930;;ALG;R.Algiers Int.;E;NAf;ad;1;;
1089;1930-2000;;ALG;R.Algiers Int.;S;NAf;ad;1;;
1089;2000-2200;;ALG;R.Algiers Int.;A;NAf;ad;1;;
1089;2200-2300;;ALG;R.Algiers Int.;F;NAf;ad;1;;
1089;0000-0100;;CHN;China National Radio 6;AM;TWN;f;1;;
1089;0100-0200;;CHN;China National Radio 6;AM;TWN;f;1;;
1089;0200-0500;;CHN;China National Radio 6;AM;TWN;f;1;;
1089;0500-0600;;CHN;China National Radio 6;HK;TWN;f;1;;
1089;0600-0900;Th-Tu;CHN;China National Radio 6;HK;TWN;f;1;;
1089;0900-1100;;CHN;China National Radio 6;HK;TWN;f;1;;
1089;1100-1200;;CHN;China National Radio 6;M;TWN;f;1;;
1089;1200-1605;;CHN;China National Radio 6;M;TWN;f;1;;[0324]
1089;2155-2400;;CHN;China National Radio 6;AM;TWN;f;1;;
1098;0120-0220;;IRN;IRIB Voice of I.R.Iran;UR;SAs;zb;1;;
1098;0220-0320;;IRN;IRIB Voice of I.R.Iran;PS;AFG;zb;1;;
1098;0320-1520;;IRN;IRIB Voice of I.R.Iran;DR;AFG;zb;1;;
1098;1650-1750;;IRN;IRIB Voice of I.R.Iran;PS;AFG;zb;1;;
1098;1200-1300;;TWN;Radio Taiwan Int.;AM;SEA;k;1;;
1098;1300-1400;;TWN;Radio Taiwan Int.;M;SEA;k;1;;[1218]
1098;1400-1500;;TWN;Radio Taiwan Int.;M;SEA;k;1;;
1098;1500-1600;;TWN;Radio Taiwan Int.;M;SEA;k;1;;[0325]
1098;1600-1700;;TWN;Radio Taiwan Int.;M;SEA;k;1;;[1218]
